編號,案類,發生(現)日期,發生時段,發生(現)地點,lat,long
278,自行車竊盜,1040924,04~06,台北市大同區至聖里承德路三段225巷1-30號,25.0702759,121.5189362
279,自行車竊盜,1040924,07~09,台北市大同區至聖里承德路三段225巷1-30號,25.0702759,121.5189362
280,自行車竊盜,1040926,22~24,台北市松山區市民大道六段腳踏車停放區,25.0320133,121.5742771
281,自行車竊盜,1040929,07~09,台北市中山區南京東路三段與龍江路口,25.0521676,121.5407517
282,自行車竊盜,1041001,10~12,台北市大安區學府里羅斯福路四段1-30號,25.0169587,121.5338507
283,自行車竊盜,1041001,22~24,台北市中山區圓山捷運站自行車停車場,25.071353,121.520118
284,自行車竊盜,1041002,22~24,台北市內湖區港墘路127巷1-30號,25.0779486,121.5761988
285,自行車竊盜,1041004,01~03,台北市大安區杭州南路二段93巷31-60號,25.0286328,121.5239494
286,自行車竊盜,1041004,19~21,台北市萬華區漢口街二段61-90號,25.0459291,121.5057567
287,自行車竊盜,1041005,16~18,台北市大同區光能里南京西路25巷1-30號,25.0545725,121.5203564
288,自行車竊盜,1041005,16~18,台北市中山區南京西路25巷1-30號,25.0524526,121.5221416
289,自行車竊盜,1041007,16~18,台北市南港區舊莊里舊莊街一段1-30號,25.0414625,121.6179419
290,自行車竊盜,1041007,19~21,台北市大同區玉泉里鄭州路121-150號,25.050352,121.510919
291,自行車竊盜,1041010,07~09,台北市中正區富水里思源街1 - 30號,25.01417,121.5301164
292,自行車竊盜,1041010,10~12,台北市萬華區永福街30-60號,25.0382649,121.5050599
293,自行車竊盜,1041010,10~12,台北市南港區中南里忠孝東路七段571-600號,25.0531174,121.6141292
294,自行車竊盜,1041010,19~21,台北市信義區四育里虎林街46巷31~60號,25.047178,121.575263
295,自行車竊盜,1041011,04~06,台北市大同區揚雅里昌吉街61巷35弄1-30號,25.066781,121.5150424
296,自行車竊盜,1041011,04~06,台北市大同區揚雅里昌吉街61巷35弄1-30號,25.066781,121.5150424
297,自行車竊盜,1041011,07~09,台北市大同區蓬萊里重慶北路三段30-60號,25.0656424,121.5134262
298,自行車竊盜,1041011,16~18,台北市士林區葫東里延平北路五段181-210號,25.083797,121.5101413
299,自行車竊盜,1041012,16~18,台北市大安區敦安里仁愛路與安和路口,25.0376634,121.5503016
300,自行車竊盜,1041013,13~15,台北市北投區一德里大度路三段296巷關渡捷運站區,25.125632,121.467102
301,自行車竊盜,1041014,10~12,台北市內湖區安泰街53巷1-30號,25.0743669,121.6171096
302,自行車竊盜,1041015,07~09,台北市中正區富水里思源街1-30號,25.01417,121.5301164
303,自行車竊盜,1041016,13~15,台北市中山區德惠街1-30號,25.066913,121.5230068
304,自行車竊盜,1041019,04~06,台北市中正區富水里思源街1-30號,25.01417,121.5301164
305,自行車竊盜,1041019,13~15,台北市中正區幸市里忠孝東路二段91-120號,25.0424825,121.5314361
306,自行車竊盜,1041021,16-18,台北市大同區景星里伊寧街48巷1-30號,25.064479,121.510686
307,自行車竊盜,1041023,07~09,台北市大安區華聲里忠孝東路四段301-330號,25.041621,121.555208
308,自行車竊盜,1041026,10~12,台北市中正區板溪里和平西路一段31-60號,25.0263373,121.5194624
309,自行車竊盜,1041026,19~21,台北市文山區景華里景華街22巷1-30號,24.9950294,121.541463
310,自行車竊盜,1041027,04~06,台北市文山區萬年里羅斯福路5段31-60號,25.0082619,121.537798
311,自行車竊盜,1041027,10~12,台北市士林區聖山里忠誠路一段171巷10弄1-30號,25.1066735,121.5310248
312,自行車竊盜,1041027,19~21,台北市萬華區西昌街21巷1 - 30號,25.042786,121.500814
313,自行車竊盜,1041101,10~12,台北市大同區保安里重慶北路三段295巷21弄1~30號,25.0737589,121.5149019
314,自行車竊盜,1041102,07~09,台北市大同區永樂里民樂街31-60號,25.0545069,121.511084
315,自行車竊盜,1041103,13~15,台北市中正區愛國西路與重慶南路小南門站2號出口,25.035546,121.510857
316,自行車竊盜,1041103,19~21,台北市信義區松隆里福德街1-30號,25.0361101,121.5786123
317,自行車竊盜,1041103,19~21,台北市大安區龍圖里信義路三段181 - 210號,25.033308,121.5424282
318,自行車竊盜,1041105,01~03,台北市大同區建明里華陰街31-60號,25.0492931,121.5195511
319,自行車竊盜,1041105,19~21,台北市內湖區內湖路一段661-690號,25.0802328,121.575526
320,自行車竊盜,1041108,13~15,台北市萬華區桂林路1-30號,25.0377674,121.5063009
321,自行車竊盜,1041109,04~06,台北市大安區敦安里敦化南路一段295巷31-60號,25.03548,121.5502533
322,自行車竊盜,1041110,16~18,台北市信義區景新里莊敬路211-240號,25.0294232,121.5622561
323,自行車竊盜,1041111,10~12,台北市內湖區文德路211 - 240號,25.0787994,121.5867284
324,自行車竊盜,1041111,22~24,台北市信義區西村里基隆路一段331-360號,25.035774,121.560874
325,自行車竊盜,1041112,13~15,台北市內湖區民權東路四段181 - 210號,25.0621984,121.5588136
326,自行車竊盜,1041115,10~12,台北市北投區石牌里西安街一段121-150號,25.1087742,121.5192487
327,自行車竊盜,1041115,10~12,台北市大安區龍生里和平東路二段151-180號,25.0253916,121.5412489
328,自行車竊盜,1041120,22~24,台北市大安區仁慈里復興南路一段295巷13弄1-30號,25.0350808,121.5455234
329,自行車竊盜,1041121,01~03,台北市中正區東門里徐州路1 - 30號,25.0419501,121.5190285
330,自行車竊盜,1041121,10~12,台北市北投區福興里致遠一路二段31-60號,25.1113981,121.5139789
331,自行車竊盜,1041122,01~03,台北市中山區錦州街421~450號,25.0603739,121.5422127
332,自行車竊盜,1041122,16~18,台北市信義區興雅里松高路1-30號,25.0396333,121.5642112
333,自行車竊盜,1041122,16~18,台北市中正區南福里南昌路一段126巷1 - 30號,25.0295916,121.5181536
334,自行車竊盜,1041123,07~09,台北市北投區榮光里石牌路一段166巷121-150號,25.1117018,121.5155907
335,自行車竊盜,1041124,13~15,台北市北投區中央里中央南路二段1-30號,25.1260487,121.5005871
336,自行車竊盜,1041126,13~15,台北市信義區泰和里吳興街600巷100弄91~120號,25.017088,121.572734
337,自行車竊盜,1041127,16~18,台北市南港區萬福里同德路61 - 90號,25.045853,121.58576
338,自行車竊盜,1041128,16~18,台北市萬華區廣州街211-240號,25.0369897,121.4999272
339,自行車竊盜,1041201,13~15,台北市內湖區民權東路六段120巷1弄1 - 30號,25.0684793,121.5873212
340,自行車竊盜,1041202,01~03,台北市松山區復興北路151 - 180號,25.0536429,121.544471
341,自行車竊盜,1041203,01~03,台北市中山區民生西路45巷3弄1 - 30號,25.0580215,121.520918
342,自行車竊盜,1041203,04~06,台北市北投區榮光里石牌路一段166巷61 - 90號,25.1124156,121.5149198
343,自行車竊盜,1041203,13~15,台北市北投區裕民里東陽街411巷1~30號,25.1125528,121.5177759
344,自行車竊盜,1041203,13~15,台北市北投區裕民里東陽街411巷1~30號,25.1125528,121.5177759
345,自行車竊盜,1041203,16~18,台北市南港區合成里永吉路601 - 630號,25.045546,121.582241
346,自行車竊盜,1041204,22~24,台北市北投區石牌里西安街一段165巷對面人行道,25.109623,121.5186424
347,自行車竊盜,1041205,13~15,台北市中正區黎明里1 - 30號,25.0446586,121.5139223
348,自行車竊盜,1041206,04~06,台北市內湖區東湖路113巷49弄31 - 60號,25.069949,121.6152027
349,自行車竊盜,1041210,01~03,台北市文山區興豐里興隆路二段241 - 270號,25.0018526,121.5514028
350,自行車竊盜,1041210,22~24,台北市大同區雙連里雙連街31~60號,25.0586843,121.5190845
351,自行車竊盜,1041213,10~12,台北市大同區蓬萊里承德路三段51巷1 - 30號,25.0644196,121.518063
352,自行車竊盜,1041219,22~24,台北市大同區蔣渭水公園之YOUBIKE租借站,25.0597689,121.516843
353,自行車竊盜,1041220,13~15,台北市中山區北安路569之1 - 30號,25.080828,121.548183
354,自行車竊盜,1041220,16~18,台北市大安區羅斯福路四段1 - 30號,25.0169587,121.5338507
355,自行車竊盜,1041224,16~18,台北市北投區榮光里西安街二段石牌國中側門人行道上,25.1149914,121.5141752
356,自行車竊盜,1041225,13~15,台北市文山區景華里景興路46巷景興國中左側門,24.9960931,121.5445437
357,自行車竊盜,1041225,16~18,台北市中山區新生北路三段88巷口,25.0678864,121.527491
358,自行車竊盜,1041225,16~18,台北市中山區農安街31 - 60號,25.0650101,121.5248968
359,自行車竊盜,1041225,16~18,台北市文山區景華里景興路46弄景興國中大門旁停車格,24.9965296,121.5482445
360,自行車竊盜,1041226,16~18,台北市中山區新生北路三段31 - 60號,25.0646869,121.5280576
361,自行車竊盜,1041226,19~21,台北市北投區東華里致遠三路91~120號,25.1218322,121.5106008
362,自行車竊盜,1041226,19~21,台北市北投區東華里致遠三路91~120號,25.1218322,121.5106008
363,自行車竊盜,1041227,22~24,台北市文山區景華里景華街31 - 60號,24.9950932,121.542456
364,自行車竊盜,1041228,16~18,台北市中正區南門里廣州街8巷口,25.0346734,121.5082715
365,自行車竊盜,1041229,07~09,台北市信義區景聯里基隆路二段31 - 60號,25.0315728,121.5589678
366,自行車竊盜,1041229,19~21,台北市中山區新生北路二段137巷31~60號,25.054072,121.527826
367,自行車竊盜,1041231,22~24,台北市萬華區西昌街151~180號,25.0394755,121.5007886
368,自行車竊盜,1050101,01~03,台北市信義區正和里仁愛路四段481~510號,25.037222,121.561209
369,自行車竊盜,1050101,19~21,台北市南港區中南里忠孝東路七段596巷1~30號,25.0528197,121.6155755
370,自行車竊盜,1050103,22~24,台北市萬華區和平西路三段91~120號,25.0353646,121.5009404
371,自行車竊盜,1050104,19~21,台北市北投區洲美里洲美街洲美橋下401巷61~90號,25.1027775,121.5003145
372,自行車竊盜,1050105,22~24,台北市大安區長興街31~60號,25.0166494,121.5450928
373,自行車竊盜,1050110,07~09,台北市士林區永倫里延平北路六段451~480號,25.093779,121.4983275
374,自行車竊盜,1050118,10~12,台北市松山區市民大道六段,25.0494221,121.575586
375,自行車竊盜,1050118,22~24,台北市萬華區萬青街151~180號,25.0231027,121.5016894
376,自行車竊盜,1050122,16~18,台北市松山區南京東路五段291巷6弄1~30號,25.0518185,121.5573674
377,自行車竊盜,1050126,13~15,台北市士林區福德里中正路247巷士林捷運站1號出口,25.093535,121.526229
378,自行車竊盜,1050127,13~15,台北市北投區石牌里石牌路一段121~150號,25.1142095,121.5131082
379,自行車竊盜,1050128,01~03,台北市大安區民輝里忠孝東路三段61~90號,25.0415889,121.536078
380,自行車竊盜,1050130,16~18,台北市北投區榮光里石牌路一段181~210號石牌捷運站1號出口,25.114523,121.515559
381,自行車竊盜,1050202,16~18,台北市北投區立農里立農街一段571~600號,25.1193641,121.5108711
382,自行車竊盜,1050204,01~03,台北市萬華區萬大路486巷31~60號,25.0200679,121.496494
383,自行車竊盜,1050204,01~03,台北市萬華區萬大路486巷31~60號,25.0200679,121.496494
384,自行車竊盜,1050204,10~12,台北市大同區重慶北路三段31~60號,25.0650477,121.5139088
385,自行車竊盜,1050204,13~15,台北市中山區市民大道與中山北路口西北角,25.0482285,121.5208388
386,自行車竊盜,1050206,01~03,台北市萬華區成都路1~30號,25.042604,121.508051
387,自行車竊盜,1050207,13~15,台北市中山區龍江路271~300號,25.0619306,121.5406625
388,自行車竊盜,1050209,16~18,台北市松山區八德路四段,25.0493187,121.5688828
389,自行車竊盜,1050213,16~18,台北市萬華區水源路181~210號,25.0230701,121.5091011
390,自行車竊盜,1050213,16~18,台北市萬華區水源路181~210號,25.0230701,121.5091011
391,自行車竊盜,1050216,04~06,台北市內湖區康樂街151巷1~30號,25.0718225,121.6195182
392,自行車竊盜,1050217,01~03,台北市大同區星明里太原路152巷1~30號,25.0545464,121.5162803
393,自行車竊盜,1050217,04~06,台北市中正區水源里羅斯福路四段78巷1弄內,25.0117001,121.5362119
394,自行車竊盜,1050218,10~12,台北市大安區華聲里市民大道四段181~210號,25.0444827,121.555909
395,自行車竊盜,1050220,10~12,台北市文山區興業里23鄰辛亥路五段124巷,24.9970568,121.551894
396,自行車竊盜,1050220,16~18,台北市內湖區內湖路一段1巷口旁人行道,25.085235,121.5581226
397,自行車竊盜,1050221,19~21,台北市士林區聖山里忠義街31~60號,25.1057669,121.5311008
398,自行車竊盜,1050222,10~12,台北市大安區群賢里復興南路二段211~240號,25.0261569,121.5437485
399,自行車竊盜,1050224,07~09,台北市中正區新營里寧波東街9巷1~30號,25.032753,121.5200025
400,自行車竊盜,1050224,07~09,台北市中正區新營里寧波東街9巷1~30號,25.032753,121.5200025
401,自行車竊盜,1050225,13~15,台北市大安區德安里四維路76巷1~30號,25.0344121,121.5479838
402,自行車竊盜,1050225,13~15,台北市大安區德安里四維路76巷1~30號,25.0344121,121.5479838
403,自行車竊盜,1050228,16~18,台北市信義區廣居里忠孝東路五段236巷1~30號,25.0394729,121.571728
404,自行車竊盜,1050228,19~21,台北市中山區松江路91~120號,25.050482,121.533312
405,自行車竊盜,1050228,19~21,台北市中山區松江路91~120號,25.050482,121.533312
406,自行車竊盜,1050301,13~15,台北市中山區民權東路二段31~60號,25.062792,121.529399
407,自行車竊盜,1050301,13~15,台北市中山區民權東路二段31~60號,25.062792,121.529399
408,自行車竊盜,1050302,04~06,台北市萬華區漢口街二段53巷1~30號,25.046082,121.506366
409,自行車竊盜,1050302,04~06,台北市萬華區漢口街二段53巷1~30號,25.046082,121.506366
410,自行車竊盜,1050303,13~15,台北市萬華區中華路一段1~30號,25.0409824,121.5074779
411,自行車竊盜,1050303,13~15,台北市萬華區中華路一1段1~30號,25.04744,121.510815
412,自行車竊盜,1050304,16~18,台北市大安區光信里光復南路456巷1~30號,25.0356393,121.5567944
413,自行車竊盜,1050305,07~09,台北市文山區試院里28鄰木柵路177巷內,24.9878233,121.5464292
414,自行車竊盜,1050305,13~15,台北市信義區安康里松仁路95巷1~30號,25.0368446,121.5686546
415,自行車竊盜,1050305,19~21,台北市大安區民輝里忠孝東路三段10巷,25.0411594,121.5334645
416,自行車竊盜,1050306,19~21,台北市中正區幸市里忠孝東路一段70巷善導寺捷運站1~30號出口,25.0450001,121.52317
417,自行車竊盜,1050308,07~09,台北市中正區富水里思源街1~30號,25.01417,121.5301164
418,自行車竊盜,1050309,16~18,台北市中山區吉林路252之1~30號,25.0598298,121.5300598
419,自行車竊盜,1050311,10~12,台北市信義區安康里松仁路61~90號,25.0374029,121.5684723
420,自行車竊盜,1050311,19~21,台北市大同區重慶里敦煌路21巷,25.0759997,121.5172395
421,自行車竊盜,1050314,13~15,台北市大同區國慶里民族西路271~300號,25.0686104,121.5105535
422,自行車竊盜,1050314,13~15,台北市大同區重慶里承德路三段271~300號,25.0743139,121.5195299
423,自行車竊盜,1050314,16~18,台北市大安區民輝里捷運忠孝新生站1~30號出口,25.0420252,121.5326559
424,自行車竊盜,1050314,19~21,台北市內湖區康樂街151巷巷口人行道,25.0718484,121.6199649
425,自行車竊盜,1050316,07~09,台北市內湖區康樂街125巷1~30號,25.0733902,121.6197154
426,自行車竊盜,1050316,13~15,台北市內湖區瑞光路271~300號,25.0753244,121.5768736
427,自行車竊盜,1050316,16~18,台北市中正區台北車站東側人行道自行車架處路,25.047923,121.51708
428,自行車竊盜,1050319,10~12,台北市松山區新東街20巷,25.0584448,121.5672273
429,自行車竊盜,1050319,16~18,台北市信義區永春里忠孝東路五段703巷1弄1~30號,25.042539,121.580018
430,自行車竊盜,1050320,16~18,台北市信義區永春里忠孝東路五段703巷1弄1~30號,25.042539,121.580018
431,自行車竊盜,1050321,16~18,台北市士林區福德里福德路1~30號士林捷運站2號出口,25.093535,121.526229
432,自行車竊盜,1050322,16~18,台北市大安區新龍里建國南路二段121~150號,25.029612,121.53832
433,自行車竊盜,1050322,16~18,台北市萬華區和平西路三段91~120號,25.0353646,121.5009404
434,自行車竊盜,1050327,10~12,台北市北投區福興里承德路七段61~90號,25.111811,121.510451
435,自行車竊盜,1050327,22~24,台北市信義區興隆里忠孝東路國父紀念館捷運站1號出口,25.0413591,121.5574248
436,自行車竊盜,1050327,22~24,台北市內湖區成功路四段1~30號,25.080735,121.591157
437,自行車竊盜,1050327,22~24,台北市文山區景行里羅斯福路六段361~390號,24.9892251,121.5393642
438,自行車竊盜,1050328,01~03,台北市萬華區萬壽里漢口街二段74巷1~30號,25.045411,121.507489
439,自行車竊盜,1050328,13~15,台北市士林區福林里中正路235巷31~60號,25.095908,121.5288713
440,自行車竊盜,1050329,01~03,台北市中山區吉林路331~360號,25.0640304,121.5304506
441,自行車竊盜,1050330,07~09,台北市內湖區東湖路91~120號,25.0684337,121.6154345
442,自行車竊盜,1050331,22~24,台北市南港區南港里興中路28巷口對面人行道,25.0555287,121.6067709
443,自行車竊盜,1050402,13~15,台北市內湖區內湖路一段601~630號,25.0807405,121.5735431
444,自行車竊盜,1050405,04~06,台北市南港區合成里忠孝東路六段1~30號,25.045578,121.582655
445,自行車竊盜,1050405,13~15,台北市北投區奇岩里公館路181~210號,25.128641,121.507155
446,自行車竊盜,1050408,13~15,台北市北投區桃源里中央北路三段53巷1~30號,25.1383699,121.4859133
447,自行車竊盜,1050409,16~18,台北市萬華區中華路二段364巷31~60號,25.0284227,121.5038193
448,自行車竊盜,1050410,01~03,台北市中正區南福里寧波西街1~30號,25.0310232,121.5182374
449,自行車竊盜,1050410,07~09,台北市北投區八仙里立農街一段187巷10弄1~30號,25.1205208,121.5045635
450,自行車竊盜,1050410,22~24,台北市士林區仁勇里大北路61~90號,25.0902989,121.52477
451,自行車竊盜,1050414,01~03,台北市中山區松江路37巷1~30號,25.0456563,121.5329859
452,自行車竊盜,1050417,19~21,台北市南港區西新里昆陽街91~120號,25.0517418,121.5937017
453,自行車竊盜,1050418,07~09,台北市萬華區中華路二段121~150號,25.0504123,121.4527343
454,自行車竊盜,1050419,22~24,台北市萬華區華江雁鴨公園,25.0387025,121.4952208
455,自行車竊盜,1050420,13~15,台北市內湖區東湖路61~90號,25.0688037,121.6147567
456,自行車竊盜,1050421,04~06,台北市大安區住安里信義路四段61~90號,25.0331827,121.5476343
457,自行車竊盜,1050421,07~09,台北市大安區龍安里新生南路二段61~90號,25.0280094,121.5344502
458,自行車竊盜,1050422,13~15,台北市北投區奇岩里公館路257巷1~30號,25.1261315,121.5107674
459,自行車竊盜,1050422,19~21,台北市北投區奇岩里公館路257巷1~30號,25.1261315,121.5107674
460,自行車竊盜,1050422,22~24,台北市大安區民炤里仁愛路三段1~30號,25.0375279,121.535751
461,自行車竊盜,1050423,13~15,台北市北投區榮光里西安街二段石牌國中後門人行道,25.1149914,121.5141752
462,自行車竊盜,1050424,16~18,台北市大同區保安里哈密街61~90號,25.0731001,121.5154992
463,自行車竊盜,1050425,16~18,台北市大安區福住里新生南路二段31~60號,25.028465,121.534133
464,自行車竊盜,1050427,19~21,台北市文山區萬隆里羅斯福路六段1~30號,24.999752,121.539611
465,自行車竊盜,1050428,22~24,台北市大安區光武里6鄰忠孝東路四段101巷1~30號,25.0418391,121.5440557
466,自行車竊盜,1050429,10~12,台北市北投區振華里東華街一段石牌捷運站腳踏車停放處,25.114523,121.515559
467,自行車竊盜,1050429,16~18,台北市大同區大有里環河北路一段271~300號,25.058436,121.50861
468,自行車竊盜,1050430,16~18,台北市中正區龍光里重慶南路三段31~60號,25.0267473,121.5159363
469,自行車竊盜,1050501,16~18,台北市大安區法治里基隆路二段151~180號,25.025402,121.553417
470,自行車竊盜,1050502,07~09,台北市大安區福住里新生南路二段31~60號,25.028465,121.534133
471,自行車竊盜,1050502,13~15,台北市中山區長安東路一段30巷3弄華山公園,25.0481838,121.5220179
472,自行車竊盜,1050504,16~18,台北市中正區永昌里汀州路一段226巷1~30號,25.0274066,121.5091232
473,自行車竊盜,1050504,19~21,台北市大同區南芳里迪化街一段331~360號,25.0625579,121.5093696
474,自行車竊盜,1050504,19~21,台北市大安區學府里基隆路三段61~90號,25.0169931,121.5442758
475,自行車竊盜,1050505,07~09,台北市北投區吉慶里致遠二路15巷對面石牌國小人行道上,25.1157626,121.5118476
476,自行車竊盜,1050505,16~18,台北市北投區吉利里致遠二路15巷,25.1166611,121.5120757
477,自行車竊盜,1050506,10~12,台北市北投區永明里義理街61~90號,25.1172239,121.5156306
478,自行車竊盜,1050508,07~09,台北市大同區星明里太原路175巷1~30號,25.0545464,121.5162803
479,自行車竊盜,1050509,22~24,台北市中正區忠勤里中華路二段309巷1~30號,25.0287081,121.5054539
480,自行車竊盜,1050510,10~12,台北市士林區義信里中山北路五段61~90號劍潭捷運站1號出口,25.084873,121.525077
481,自行車竊盜,1050510,16~18,台北市中山區中山北路3段1 - 30號,25.0655559,121.5219766
482,自行車竊盜,1050510,22~24,台北市中正區愛國里中華路2段75巷1~30號,25.0347485,121.5067055
483,自行車竊盜,1050511,07~09,台北市萬華區內江街81巷1~30號,25.041564,121.506888
484,自行車竊盜,1050511,16~18,台北市信義區信義路四段361~390號,25.0331534,121.5585216
485,自行車竊盜,1050512,01~03,台北市大安區通化里信義路四段400巷6弄1~30號,25.0327014,121.556499
486,自行車竊盜,1050512,22~24,台北市中正區忠勤里中華路二段313巷1~30號,25.0281747,121.5059295
487,自行車竊盜,1050516,22~24,台北市北投區稻香里稻香路161巷1~30號,25.1421697,121.4890383
488,自行車竊盜,1050517,13~15,台北市大安區福住里新生南路與金華街口,25.0298199,121.53362
489,自行車竊盜,1050519,19~21,台北市內湖區星雲街168巷口,25.080163,121.5967936
490,自行車竊盜,1050519,19~21,台北市松山區八德路四段721~750號,25.0502427,121.577206
491,自行車竊盜,1050520,01~03,台北市南港區舊莊里舊莊街一段145巷2弄1~30號,25.0400902,121.6206472
492,自行車竊盜,1050520,19~21,台北市大安區群賢里和平東路二段311巷,25.0253868,121.5451472
493,自行車竊盜,1050522,04~06,台北市中正區幸市里忠孝新生1號出口,25.0420252,121.5326559
494,自行車竊盜,1050522,19~21,台北市北投區石牌里石牌路一段166巷43弄1~30號,25.1128748,121.5102154
495,自行車竊盜,1050523,19~21,台北市文山區萬有里景明街11巷興隆路一段184巷,25.0019645,121.5419566
496,自行車竊盜,1050524,04~06,台北市大同區朝陽里南京西路331~360號,25.0537169,121.511041
497,自行車竊盜,1050524,16~18,台北市中正區南門里廣州街8巷口,25.0346734,121.5082715
498,自行車竊盜,1050525,10~12,台北市士林區福德里福德路1~30號,25.0917765,121.5241428
499,自行車竊盜,1050525,19~21,台北市中正區永昌里詔安街151~180號,25.0270949,121.5091007
500,自行車竊盜,1050526,13~15,台北市松山區敦化北路1~30號,25.048607,121.550231
501,自行車竊盜,1050528,01~03,台北市內湖區西湖里19鄰內湖路一段285巷1~30號,25.082449,121.5669383
502,自行車竊盜,1050529,10~12,台北市北投區大同里北投路一段1~30號,25.1238661,121.5011805
503,自行車竊盜,1050529,13~15,台北市士林區芝山里芝玉路二段20巷91~120號,25.111236,121.535432
504,自行車竊盜,1050601,16~18,台北市松山區民生東路四段121~150號,25.058281,121.553485
505,自行車竊盜,1050602,16~18,台北市大安區住安里信義路四段31~60號,25.0331575,121.5454918
506,自行車竊盜,1050603,07~09,台北市北投區榮光里西安街2段捷運線形公園旁人行道上,25.1200608,121.5092499
507,自行車竊盜,1050604,10~12,台北市松山區新中街6巷1 ~ 30號,25.0582717,121.5606811
508,自行車竊盜,1050608,07~09,台北市中山區區公所旁之自行車停車位,25.064366,121.533576
509,自行車竊盜,1050608,10~12,台北市士林區芝山里芝玉路2段20巷91~120號,25.111236,121.535432
510,自行車竊盜,1050608,10~12,台北市內湖區成功路三段187巷35弄1~30號,25.0794359,121.5918696
511,自行車竊盜,1050610,01~03,台北市大安區正聲里仁愛路4段421~450號,25.0380599,121.5562751
512,自行車竊盜,1050613,16~18,台北市大安區正聲里忠孝東路四段271~300號,25.0411976,121.5559124
513,自行車竊盜,1050614,19~21,台北市南港區南港里興中路61~90號,25.056733,121.6069981
514,自行車竊盜,1050614,19~21,台北市大安區龍門里新生南路二段1~30號,25.0310609,121.535552
515,自行車竊盜,1050614,19~21,台北市南港區南港里興中路61 ~ 90號,25.056733,121.6069981
516,自行車竊盜,1050615,13~15,台北市松山區捷運南京三民站1 ~ 30號出口,25.0514855,121.5632617
517,自行車竊盜,1050616,07~09,台北市大安區敦安里仁愛路四段121~150號,25.0376643,121.5499264
518,自行車竊盜,1050616,07~09,台北市大同區保安里哈密街63巷,25.0736712,121.5152806
519,自行車竊盜,1050616,10~12,台北市萬華區青年路31~60號,25.0256221,121.5050743
520,自行車竊盜,1050617,01~03,台北市大安區仁慈里信義路四段53巷,25.0347364,121.5451128
521,自行車竊盜,1050617,19~21,台北市文山區興業里2鄰興隆路二段151~180號,25.0016989,121.5519712
522,自行車竊盜,1050618,01~03,台北市大安區錦泰里杭州南路二段61巷1~30號,25.029979,121.523981
523,自行車竊盜,1050619,01~03,台北市文山區興得里興隆路三段211~240號,24.994676,121.559772
524,自行車竊盜,1050620,16~18,台北市萬華區中華路2段361 - 390號,25.0265802,121.507297
525,自行車竊盜,1050622,19~21,台北市大安區敦安里安和路一段61~90號,25.0375068,121.551568
526,自行車竊盜,1050623,16~18,台北市大安區光明里杭州南路二段1~30號,25.0347679,121.5241816
527,自行車竊盜,1050624,01~03,台北市萬華區寶興街121~150號,25.0252155,121.4948481
528,自行車竊盜,1050625,04~06,台北市內湖區安康路1~30號,25.066217,121.611574
529,自行車竊盜,1050625,19~21,台北市大安區龍雲里大安路2段91 ~ 120號,25.0303178,121.545855
530,自行車竊盜,1050625,22~24,台北市信義區長春里松山路271~300號,25.042797,121.57761
531,自行車竊盜,1050627,01~03,台北市信義區中行里福德街268巷31~60號,25.0401855,121.585448
532,自行車竊盜,1050627,07~09,台北市士林區明勝里承德路四段9巷1~30號,25.0790138,121.5225162
533,自行車竊盜,1050627,13~15,台北市大安區敦煌里安和路一段135巷1~30號,25.0344159,121.5528747
534,自行車竊盜,1050628,13~15,台北市大安區龍安里和平東路一段181~210號,25.026375,121.532968
535,自行車竊盜,1050629,22~24,台北市信義區五全里松信路121~150號,25.044371,121.572236
536,自行車竊盜,1050630,07~09,台北市內湖區內湖路二段263巷21弄1~30號,25.0831866,121.590129
537,自行車竊盜,1050701,13~15,台北市大安區芳和里臥龍街121~150號,25.0199285,121.5490117
538,自行車竊盜,1050703,01~03,台北市信義區忠孝東路四段國父紀念館1~30號出口,25.0413591,121.5574248
539,自行車竊盜,1050703,07~09,台北市大安區龍門里大安森林公園五出口自行車停車場,25.0293227,121.5359793
540,自行車竊盜,1050703,22~24,台北市大安區仁慈里信義路四段19巷1~30號,25.0335555,121.5442987
541,自行車竊盜,1050703,22~24,台北市信義區安康里松德路31 ~ 60號,25.038734,121.576291
542,自行車竊盜,1050704,19~21,台北市松山區敦化北路222巷31~60號,25.059912,121.547497
543,自行車竊盜,1050708,10~12,台北市中正區螢圃里重慶南路三段61~90號,25.0267015,121.5163423
544,自行車竊盜,1050711,16~18,台北市大同區哈密街59巷,25.0745628,121.5157191
545,自行車竊盜,1050712,19~21,台北市文山區明義里016鄰興隆路四段107巷31~60號,24.9873209,121.561334
546,自行車竊盜,1050715,13~15,台北市松山區八德路三段31~60號,25.0468295,121.5526275
547,自行車竊盜,1050715,19~21,台北市北投區永明里石牌路2段99巷1 ~ 30號,25.1176163,121.5165208
548,自行車竊盜,1050716,10~12,台北市信義區興雅里興雅路貴婦百貨後方,25.0400988,121.566116
549,自行車竊盜,1050717,10~12,台北市文山區木柵里007鄰木柵路三段61~90號,24.988671,121.566492
550,自行車竊盜,1050719,16~18,台北市松山區南京東路5段三民路口,25.0513394,121.563803
551,自行車竊盜,1050721,04~06,台北市內湖區港墘捷運站1~30號出口,25.080038,121.575102
552,自行車竊盜,1050722,22~24,台北市中山區建國北路2段96巷口,25.0572402,121.5371286
553,自行車竊盜,1050725,04~06,台北市文山區興福里興隆路一段260巷1~30號,24.9983649,121.545216
554,自行車竊盜,1050725,13~15,台北市中山區長安東路一段11巷1~30號,25.049818,121.522081
